"statelist_2015","statelist_2005","ListingStatus","tessCode","tessURL","nsNationalStatus","nsStatusLastReviewed","scientificname","taxonomicauthorityid","commonname","taxonomicgroup","taxonomicrank","matchmethod","scientificnames_submitted"
"Alabama,Connecticut,Delaware,Florida,Georgia,Louisiana,Maine,Maryland,Massachusetts,Mississippi,New Jersey,New York,North Carolina,Rhode Island,South Carolina,Texas,Virginia","Alabama,Connecticut,Delaware,Florida,Georgia,Louisiana,Maine,Maryland,Massachusetts,Mississippi,New Jersey,New York,North Carolina,Rhode Island,South Carolina,Texas","Endangered","C00O","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C00O","Critically Imperiled (non-breeding)","1996-10-05","Lepidochelys kempii","https://services.itis.gov/?q=tsn:551770","Atlantic ridley","Reptiles","Species","Exact Match","Lepidochelys kempi, Lepidochelys kempii"
"Texas","","Species of Concern","Q170","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q170","Imperiled","Unknown","Manfreda longiflora","https://services.itis.gov/?q=tsn:503683","longflower tuberose","Plants","Species","Exact Match","Manfreda longiflora"
"Arkansas,Missouri","Arkansas,Missouri","Under Review in the Candidate or Petition Process","E07P","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E07P","Vulnerable","1996-12-05","Notropis ozarcanus","https://services.itis.gov/?q=tsn:163458","Ozark shiner","Fish","Species","Exact Match","Notropis ozarcanus"
"Alabama,Tennessee,West Virginia","Alabama,Illinois,Tennessee","Species of Concern","G018","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G018","Vulnerable","1999-09-14","Lithasia armigera","https://services.itis.gov/?q=tsn:71889","armored rocksnail","Mollusks","Species","Exact Match","Lithasia armigera"
"Texas","","Species of Concern","Q1EW","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1EW","Imperiled","Unknown","Perityle bisetosa var. bisetosa","https://services.itis.gov/?q=tsn:529523","twobristle rockdaisy","Plants","Variety","Exact Match","Perityle bisetosa var. bisetosa"
"Tennessee","North Carolina,Tennessee","Species of Concern","K03R","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K03R","Vulnerable","1999-11-03","Cambarus hiwasseensis","https://services.itis.gov/?q=tsn:97375","Hiwassee crayfish","Crustaceans","Species","Exact Match","Cambarus hiwasseensis"
"Alabama,Florida,Louisiana,Mississippi,South Carolina,Texas","Alabama,Florida,Louisiana,Mississippi,Puerto Rico,Texas","Species of Concern","B06U","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B06U","Apparently Secure (breeding), Apparently Secure (non-breeding)","1997-03-19","Egretta rufescens","https://services.itis.gov/?q=tsn:174824","Reddish Egret","Birds","Species","Exact Match","Egretta rufescens, Egretta rufescens "
"Georgia,Tennessee,West Virginia","Georgia","Resolved Taxon","Q0IY","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q0IY","Apparently Secure","Unknown","Cymophyllus fraserianus","https://services.itis.gov/?q=tsn:501874","Fraser's cymophyllus","Plants","Species","Exact Match","Cymophyllus fraserianus"
"Texas","Texas","Resolved Taxon","J017","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J017","Imperiled","2010-08-31","Cicurina bandida","https://services.itis.gov/?q=tsn:876147","Bandit Cave spider","Arachnids","Species","Exact Match","Cicurina bandida (Gertsch), Cicurina bandida"
"Alaska,Arkansas,Delaware,Florida,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Nebraska,New York,Oklahoma,South Carolina,Tennessee,Texas","Alaska,Arkansas,Delaware,Illinois,Iowa,Kansas,Kentucky,Minnesota,Nebraska,New York,Oklahoma,South Carolina,Tennessee,Texas,Wisconsin","Species of Concern","B0JS","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0JS","Apparently Secure (breeding)","1997-03-19","Tryngites subruficollis","http://www.marinespecies.org/rest/AphiaRecordByAphiaID/158972","Buff-breasted Sandpiper","Birds","Species","Exact Match","Calidris  subruficollis, Tryngites subruficollis, Calidris subruficollis , Tryngites subruficollis , Calidris subruficollis"
"Louisiana,Texas","","Species of Concern","Q2UA","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2UA","Vulnerable","Unknown","Lachnocaulon digynum","https://services.itis.gov/?q=tsn:39207","pineland bogbutton","Plants","Species","Exact Match","Lachnocaulon digynum"
"Alabama","Alabama","Under Review in the Candidate or Petition Process","G06Q","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G06Q","Critically Imperiled","2005-05-09","Elimia vanuxemiana","https://services.itis.gov/?q=tsn:71843","cobble elimia","Mollusks","Species","Exact Match","Elimia vanuxemiana"
"Arkansas","Arkansas","Species of Concern","G081","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G081","Presumed Extirpated","1999-09-14","Somatogyrus wheeleri","https://services.itis.gov/?q=tsn:70583","channelled pebblesnail","Mollusks","Species","Exact Match","Somatogyrus wheeleri"
"West Virginia","West Virginia","Under Review in the Candidate or Petition Process","D01M","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D01M","Critically Imperiled","2002-08-21","Gyrinophilus subterraneus","https://services.itis.gov/?q=tsn:208350","West Virginia Spring Salamander","Amphibians","Species","Exact Match","Gyrinophilus subterraneus"
"Florida","Florida","Species of Concern","I0CU","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0CU","Unranked","Unknown","Anomala eximia","https://services.itis.gov/?q=tsn:928830","Archbold anomalan scarab","Insects","Species","Exact Match","Anomala eximia"
"Missouri","Missouri","Species of Concern","I039","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I039","Vulnerable","2005-02-22","Agapetus artesus","https://services.itis.gov/?q=tsn:117143","Artesian agapetus caddisfly","Insects","Species","Exact Match","Agapetus artesus"
"Kentucky","Kentucky","Threatened","E0BF","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E0BF","Imperiled","2012-08-06","Etheostoma spilotum","https://services.itis.gov/?q=tsn:913906","Kentucky Arrow Darter","Fish","Species","Followed Accepted TSN","Etheostoma spilotum, Etheostoma sagitta spilotum"
"Florida,Georgia","Florida,Georgia","Endangered","F03N","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F03N","Critically Imperiled","2000-08-31","Medionidus simpsonianus","https://services.itis.gov/?q=tsn:80267","Ochlockonee moccasinshell","Mollusks","Species","Exact Match","Medionidus simpsonianus"
"Florida","Florida","Species of Concern","F019","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F019","Possibly Extirpated","2000-09-11","Alasmidonta wrightiana","https://services.itis.gov/?q=tsn:79926","Ochlockonee arcmussel","Mollusks","Species","Exact Match","Alasmidonta wrightiana"
"Alabama,Florida,Georgia","Alabama,Florida,Georgia","Under Review in the Candidate or Petition Process","F04U","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F04U","Imperiled","2005-06-01","Elliptio purpurella","https://services.itis.gov/?q=tsn:906933","Inflated Spike","Mollusks","Species","Exact Match","Elliptio purpurella"
"Texas","","Species of Concern","Q00I","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q00I","Imperiled","Unknown","Acleisanthes crassifolia","https://services.itis.gov/?q=tsn:19546","Texas trumpets","Plants","Species","Exact Match","Acleisanthes crassifolia"
"Alabama,Arkansas,Illinois,Iowa,Kansas,Kentucky,Michigan,Minnesota,Missouri,New York,Ohio,Oklahoma,Pennsylvania,South Dakota,Tennessee,Vermont,Virginia,West Virginia,Wisconsin","Alabama,Arkansas,Georgia,Iowa,Kansas,Kentucky,Michigan,Minnesota,Missouri,New York,Ohio,Oklahoma,South Dakota,Tennessee,Vermont,Virginia,West Virginia","Species of Concern","F03Q","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F03Q","Apparently Secure","1998-07-16","Alasmidonta marginata","https://services.itis.gov/?q=tsn:79918","elktoe","Mollusks","Species","Exact Match","Alasmidonta marginata, Alasmidonta marginaa , Alasmidonta marginata "
"Alabama","Alabama,Georgia","Endangered","G06V","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=G06V","Critically Imperiled","1999-09-14","Pleurocera foremani","https://services.itis.gov/?q=tsn:71557","rough hornsnail","Mollusks","Species","Fuzzy Match","Pleurocera foremani, Pleurocera foremanii"
"Florida,Georgia,New Jersey,North Carolina,Virginia","Florida,New Jersey,New York,Virginia","Species of Concern","I0OD","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0OD","Critically Imperiled","2005-05-18","Atrytone arogos arogos","https://services.itis.gov/?q=tsn:707268","Arogos skipper","Insects","Subspecies","Exact Match","Atrytone arogos arogos"
"Georgia,South Carolina,Tennessee","Georgia","Resolved Taxon","Q2B5","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2B5","Vulnerable","Unknown","Helianthus glaucophyllus","https://services.itis.gov/?q=tsn:36641","whiteleaf sunflower","Plants","Species","Exact Match","Helianthus glaucophyllus"
"Alabama,Georgia,Tennessee","Alabama,Georgia,Tennessee","Endangered","F03B","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=F03B","Critically Imperiled","1997-10-13","Pleurobema georgianum","https://services.itis.gov/?q=tsn:80100","southern pigtoe","Mollusks","Species","Exact Match","Pleurobema troschelianum, Pleurobema georgianum"
"Texas","Texas","Resolved Taxon","J01U","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=J01U","Critically Imperiled","2002-08-21","Cicurina gruta","https://services.itis.gov/?q=tsn:876173","A cave obligate spider","Arachnids","Species","Exact Match","Cicurina gruta (Gertsch), Cicurina gruta"
"Texas","","Resolved Taxon","Q2KS","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q2KS","Vulnerable","Unknown","Tragia nigricans","https://services.itis.gov/?q=tsn:28432","dark noseburn","Plants","Species","Exact Match","Tragia nigricans"
"Connecticut,Maryland,New Jersey,New York,Rhode Island,Virginia","Delaware,Maryland,New Jersey,New York","Species of Concern","C054","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C054","Apparently Secure","1996-10-05","Malaclemys terrapin terrapin","https://services.itis.gov/?q=tsn:173781","Northern Diamondback Terrapin","Reptiles","Subspecies","Exact Match","Malaclemys terrapin terrapin"
"Texas","","Species of Concern","I0CV","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0CV","Unranked","Unknown","Anomala tibialis","https://services.itis.gov/?q=tsn:928880","Tibial scarab","Insects","Species","Exact Match","Anomala tibialis"
"Mississippi","Louisiana,Mississippi","Under Review in the Candidate or Petition Process","C06F","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=C06F","Imperiled","2010-09-09","Graptemys gibbonsi","https://services.itis.gov/?q=tsn:551767","Pascagoula Map Turtle","Reptiles","Species","Exact Match","Graptemys gibbonsi"
"Arkansas","Arkansas","Resolved Taxon","D014","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=D014","Imperiled","1996-11-05","Plethodon fourchensis","https://services.itis.gov/?q=tsn:173656","Fourche Mountain Salamander","Amphibians","Species","Exact Match","Plethodon fourchensis"
"Arkansas,Texas","Arkansas,Texas","Species of Concern","B0MX","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=B0MX","Secure","1997-03-19","Aimophila ruficeps","https://services.itis.gov/?q=tsn:179377","Rufous-crowned Sparrow","Birds","Species","Exact Match","Aimophila ruficeps"
"Alabama,Georgia,Mississippi,Tennessee","Alabama,Georgia,Tennessee","Threatened","E010","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E010","Imperiled","2008-01-15","Percina tanasi","https://services.itis.gov/?q=tsn:168499","snail darter","Fish","Species","Exact Match","Percina tanasi, Percina tanasi "
"Arkansas","Arkansas","Under Review in the Candidate or Petition Process","K041","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K041","Imperiled","2009-05-28","Fallicambarus gilpini","https://services.itis.gov/?q=tsn:650393","Jefferson County crayfish","Crustaceans","Species","Exact Match","Fallicambarus gilpini"
"Arkansas,Missouri","Arkansas,Missouri","Under Review in the Candidate or Petition Process","K073","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K073","Imperiled","1996-02-19","Orconectes marchandi","https://services.itis.gov/?q=tsn:97458","Sharp River crayfish","Crustaceans","Species","Exact Match","Orconectes marchandi"
"Arkansas","Arkansas","Under Review in the Candidate or Petition Process","K07L","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K07L","Critically Imperiled","1996-02-19","Procambarus reimeri","https://services.itis.gov/?q=tsn:97597","Irons Fork Burrowing Crayfish","Crustaceans","Species","Exact Match","Procambarus reimeri"
"Texas","","Species of Concern","Q1CW","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1CW","Vulnerable","Unknown","Penstemon alamosensis","https://services.itis.gov/?q=tsn:33800","Los Alamos beardtongue","Plants","Species","Exact Match","Penstemon alamosensis"
"Georgia,South Carolina,Tennessee","Georgia","Species of Concern","Q399","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q399","Vulnerable","Unknown","Silene ovata","https://services.itis.gov/?q=tsn:20100","Blue Ridge catchfly","Plants","Species","Exact Match","Silene ovata"
"Arkansas,Oklahoma","Oklahoma","Under Review in the Candidate or Petition Process","E0CS","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=E0CS","Vulnerable","2012-07-31","Notropis suttkusi","https://services.itis.gov/?q=tsn:553284","rocky shiner","Fish","Species","Exact Match","Notropis suttkusi"
"Maryland,Pennsylvania,West Virginia","Maryland,Pennsylvania,West Virginia","Species of Concern","A0EA","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=A0EA","Vulnerable","1996-09-05","Sorex palustris punctulatus","https://services.itis.gov/?q=tsn:710086","southern water shrew","Mammals","Subspecies","Exact Match","Sorex palustris punctulatus"
"Louisiana,Oklahoma","Oklahoma","Species of Concern","I0C9","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0C9","Unranked","Unknown","Dubiraphia parva","https://services.itis.gov/?q=tsn:114136","Little Dubiraphian Riffle Beetle","Insects","Species","Exact Match","Dubiraphia parva"
"Arkansas","Arkansas","Species of Concern","I0LF","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0LF","Unranked","Unknown","Arianops sandersoni","https://services.itis.gov/?q=tsn:691468","Magazine Mountain Mold Beetle","Insects","Species","Exact Match","Arianops sandersoni"
"Arkansas,Kansas","Arkansas,Kansas","Resolved Taxon","I0O1","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0O1","Critically Imperiled","2003-12-11","Paraleptophlebia calcarica","https://services.itis.gov/?q=tsn:609648","A Prongill Mayfly","Insects","Species","Exact Match","Paraleptophlebia calcarica"
"Arkansas,Michigan,Minnesota,Wisconsin","Arkansas,Illinois,Indiana,Michigan,Minnesota,Wisconsin","Species of Concern","I0LS","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0LS","Unranked","Unknown","Schinia indiana","https://services.itis.gov/?q=tsn:940197","Phlox moth","Insects","Species","Exact Match","Schinia indiana"
"Texas","","Species of Concern","Q3CS","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q3CS","Imperiled","2015-05-20","Draba standleyi","https://services.itis.gov/?q=tsn:22916","Standley's whitlowgrass","Plants","Species","Exact Match","Draba standleyi"
"Arkansas,Kansas,Missouri,Oklahoma","Kansas,Missouri,Oklahoma","Under Review in the Candidate or Petition Process","I0WX","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=I0WX","Vulnerable","2004-11-04","Somatochlora ozarkensis","https://services.itis.gov/?q=tsn:101951","Ozark Emerald","Insects","Species","Exact Match","Somatochlora ozarkensis"
"Arkansas,Missouri","Arkansas,Missouri","Species of Concern","K00J","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K00J","Imperiled","2009-01-22","Allocrangonyx hubrichti","https://services.itis.gov/?q=tsn:95100","Central Missouri cave amphipod","Crustaceans","Species","Exact Match","Allocrangonyx hubrichti"
"Georgia,South Carolina","Georgia","Species of Concern","Q1O4","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=Q1O4","Vulnerable","2015-03-19","Packera millefolia","https://services.itis.gov/?q=tsn:565366","piedmont ragwort","Plants","Species","Exact Match","Senecio millefolium, Packera millefolia"
"Arkansas,Oklahoma","Arkansas,Oklahoma","Species of Concern","K02A","https://ecos.fws.gov/ecp0/profile/speciesProfile?spcode=K02A","Imperiled","2002-08-21","Caecidotea macropropoda","https://services.itis.gov/?q=tsn:92748","bat cave isopod","Crustaceans","Species","Exact Match","Caecidotea macropoda, Caecidotea macropropoda"
